Etiqueta,# Muestras,Media,Mín,Máx,Desv. Estándar,% Error,Rendimiento,Kb/sec,Sent KB/sec,Media de Bytes
/vuce-zee-mf/-66,100,100,46,193,35.17,0.000%,103.62694,347.62,49.89,3435.0
/vuce-zee-api/v1/login/token?token=null&idkeycload=null-69,100,414,14,1302,354.32,0.000%,48.94763,25.75,36.47,538.7
/vuce-zee-api-autorizacion/login/-70,100,28,13,58,10.53,0.000%,49.77601,131.38,35.92,2702.8
/vuce-zee-api/v1/login/token?token=null&idkeycload=null-72,100,222,14,1013,249.46,0.000%,49.85045,26.14,37.14,537.0
/vuce-zee-api-autorizacion/login/-71,100,29,14,70,11.78,0.000%,49.87531,130.98,36.48,2689.2
/vuce-zee-api-autorizacion/login/-73,100,27,14,62,10.69,0.000%,50.45409,130.41,36.90,2646.7
/vuce-zee-api-autorizacion/auth-76,100,2848,312,4722,1275.51,0.000%,15.69120,91.67,63.18,5982.2
/vuce-zee-mf/-77,100,31,14,90,14.92,0.000%,16.34521,52.17,47.31,3268.4
/vuce-zee-api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE2ODMwODA3MTcsImlhdCI6MTY4MzA3NzExNywianRpIjoiOTBhNzg2NmUtYTFiMi00OTMxLWE1ZDUtOTRhZjg4NjE3MjdlIiwiaXNzIjoiaHR0cDovLzEwLjE5LjM0LjUwOjgwODAvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiJlZDI2MGUyYi1kNWY1LTQyMTctOTE1Yi1hYWRhN2UzMDIxZjIiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6IjIwYTM3OGRjLTZkOTItNDFiZC05ODkyLTYwNzZhYWViNzg4NCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiVXN1YXJpbyBaRUUgRGVtbyIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6Ik5FVCBDT05TVUxUT1JFUyBTLkEuQy4gbnVsbCBudWxsIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiaW5mbyIsImdpdmVuX25hbWUiOiJORVQgQ09OU1VMVE9SRVMgUy5BLkMuIiwibG9jYWxlIjoiZXMiLCJmYW1pbHlfbmFtZSI6Im51bGwgbnVsbCIsImVtYWlsIjoiaW5mb0BuZXRjb25zdWx0b3Jlcy5jb20ifQ.WPkFn5By2on7q8bMLO31rrLIQu1eyX7bQV_C_GNo2eZL0G5HD8vtRLOPGqQNnGhrCTuUrB29X3aLYffGBccSAQpnLd1YFn7xaFsH1KjjbeNB-p8a9KevSu8Muj8tr_pxEVqoALpsCdGEYI8tHNxCmC4Oo6tEnPrCZllWSfOrPNyg-7BT6Vf5P1ybnNI2zfYCPiFZ4VLUjHVe1MAbqLTVPX1DTr_-5FCAxtP1Z0dhBj8XJJTMkSwLixUer87_emPAZirBz59m58gdm8Myoh3twpOsPCxbxELgbeFWyfwxKfYYS0Rv3nied7MT5_6iNHM2HSXDBWiEGanACD84idrehQ&idkeycload=ed260e2b-d5f5-4217-915b-aada7e3021f2-78,100,189,20,1015,193.15,0.000%,16.27604,8.71,96.99,547.9
/vuce-zee-api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE2ODMwODA3MTcsImlhdCI6MTY4MzA3NzExNywianRpIjoiOTBhNzg2NmUtYTFiMi00OTMxLWE1ZDUtOTRhZjg4NjE3MjdlIiwiaXNzIjoiaHR0cDovLzEwLjE5LjM0LjUwOjgwODAvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiJlZDI2MGUyYi1kNWY1LTQyMTctOTE1Yi1hYWRhN2UzMDIxZjIiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6IjIwYTM3OGRjLTZkOTItNDFiZC05ODkyLTYwNzZhYWViNzg4NCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiVXN1YXJpbyBaRUUgRGVtbyIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6Ik5FVCBDT05TVUxUT1JFUyBTLkEuQy4gbnVsbCBudWxsIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiaW5mbyIsImdpdmVuX25hbWUiOiJORVQgQ09OU1VMVE9SRVMgUy5BLkMuIiwibG9jYWxlIjoiZXMiLCJmYW1pbHlfbmFtZSI6Im51bGwgbnVsbCIsImVtYWlsIjoiaW5mb0BuZXRjb25zdWx0b3Jlcy5jb20ifQ.WPkFn5By2on7q8bMLO31rrLIQu1eyX7bQV_C_GNo2eZL0G5HD8vtRLOPGqQNnGhrCTuUrB29X3aLYffGBccSAQpnLd1YFn7xaFsH1KjjbeNB-p8a9KevSu8Muj8tr_pxEVqoALpsCdGEYI8tHNxCmC4Oo6tEnPrCZllWSfOrPNyg-7BT6Vf5P1ybnNI2zfYCPiFZ4VLUjHVe1MAbqLTVPX1DTr_-5FCAxtP1Z0dhBj8XJJTMkSwLixUer87_emPAZirBz59m58gdm8Myoh3twpOsPCxbxELgbeFWyfwxKfYYS0Rv3nied7MT5_6iNHM2HSXDBWiEGanACD84idrehQ&idkeycload=ed260e2b-d5f5-4217-915b-aada7e3021f2-79,100,184,20,1086,189.93,0.000%,18.17851,10.03,108.33,564.9
