Etiqueta,# Muestras,Media,Mín,Máx,Desv. Estándar,% Error,Rendimiento,Kb/sec,Sent KB/sec,Media de Bytes
/vuce-zee-mf/-66,50,112,47,201,39.89,0.000%,49.85045,167.22,24.00,3435.0
/vuce-zee-api/v1/login/token?token=null&idkeycload=null-69,50,181,16,637,174.53,0.000%,40.84967,21.96,30.44,550.6
/vuce-zee-api-autorizacion/login/-70,50,27,15,56,12.46,0.000%,42.73504,111.95,30.84,2682.4
/vuce-zee-api/v1/login/token?token=null&idkeycload=null-72,50,176,16,572,145.04,0.000%,36.12717,18.95,26.92,537.0
/vuce-zee-api-autorizacion/login/-71,50,27,13,87,14.97,0.000%,36.17945,94.29,26.46,2668.8
/vuce-zee-api-autorizacion/login/-73,50,23,14,53,11.37,0.000%,36.17945,93.45,26.46,2645.0
/vuce-zee-api-autorizacion/auth-76,50,1479,312,2071,440.37,0.000%,15.62500,91.28,62.91,5982.2
/vuce-zee-mf/-77,50,23,14,57,9.83,0.000%,17.18213,54.78,49.73,3265.0
/vuce-zee-api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE2ODMwODA3MTcsImlhdCI6MTY4MzA3NzExNywianRpIjoiOTBhNzg2NmUtYTFiMi00OTMxLWE1ZDUtOTRhZjg4NjE3MjdlIiwiaXNzIjoiaHR0cDovLzEwLjE5LjM0LjUwOjgwODAvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiJlZDI2MGUyYi1kNWY1LTQyMTctOTE1Yi1hYWRhN2UzMDIxZjIiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6IjIwYTM3OGRjLTZkOTItNDFiZC05ODkyLTYwNzZhYWViNzg4NCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiVXN1YXJpbyBaRUUgRGVtbyIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6Ik5FVCBDT05TVUxUT1JFUyBTLkEuQy4gbnVsbCBudWxsIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiaW5mbyIsImdpdmVuX25hbWUiOiJORVQgQ09OU1VMVE9SRVMgUy5BLkMuIiwibG9jYWxlIjoiZXMiLCJmYW1pbHlfbmFtZSI6Im51bGwgbnVsbCIsImVtYWlsIjoiaW5mb0BuZXRjb25zdWx0b3Jlcy5jb20ifQ.WPkFn5By2on7q8bMLO31rrLIQu1eyX7bQV_C_GNo2eZL0G5HD8vtRLOPGqQNnGhrCTuUrB29X3aLYffGBccSAQpnLd1YFn7xaFsH1KjjbeNB-p8a9KevSu8Muj8tr_pxEVqoALpsCdGEYI8tHNxCmC4Oo6tEnPrCZllWSfOrPNyg-7BT6Vf5P1ybnNI2zfYCPiFZ4VLUjHVe1MAbqLTVPX1DTr_-5FCAxtP1Z0dhBj8XJJTMkSwLixUer87_emPAZirBz59m58gdm8Myoh3twpOsPCxbxELgbeFWyfwxKfYYS0Rv3nied7MT5_6iNHM2HSXDBWiEGanACD84idrehQ&idkeycload=ed260e2b-d5f5-4217-915b-aada7e3021f2-78,50,151,21,450,125.85,0.000%,16.80672,8.80,100.15,536.0
/vuce-zee-api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE2ODMwODA3MTcsImlhdCI6MTY4MzA3NzExNywianRpIjoiOTBhNzg2NmUtYTFiMi00OTMxLWE1ZDUtOTRhZjg4NjE3MjdlIiwiaXNzIjoiaHR0cDovLzEwLjE5LjM0LjUwOjgwODAvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiJlZDI2MGUyYi1kNWY1LTQyMTctOTE1Yi1hYWRhN2UzMDIxZjIiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6IjIwYTM3OGRjLTZkOTItNDFiZC05ODkyLTYwNzZhYWViNzg4NCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiVXN1YXJpbyBaRUUgRGVtbyIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6Ik5FVCBDT05TVUxUT1JFUyBTLkEuQy4gbnVsbCBudWxsIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiaW5mbyIsImdpdmVuX25hbWUiOiJORVQgQ09OU1VMVE9SRVMgUy5BLkMuIiwibG9jYWxlIjoiZXMiLCJmYW1pbHlfbmFtZSI6Im51bGwgbnVsbCIsImVtYWlsIjoiaW5mb0BuZXRjb25zdWx0b3Jlcy5jb20ifQ.WPkFn5By2on7q8bMLO31rrLIQu1eyX7bQV_C_GNo2eZL0G5HD8vtRLOPGqQNnGhrCTuUrB29X3aLYffGBccSAQpnLd1YFn7xaFsH1KjjbeNB-p8a9KevSu8Muj8tr_pxEVqoALpsCdGEYI8tHNxCmC4Oo6tEnPrCZllWSfOrPNyg-7BT6Vf5P1ybnNI2zfYCPiFZ4VLUjHVe1MAbqLTVPX1DTr_-5FCAxtP1Z0dhBj8XJJTMkSwLixUer87_emPAZirBz59m58gdm8Myoh3twpOsPCxbxELgbeFWyfwxKfYYS0Rv3nied7MT5_6iNHM2HSXDBWiEGanACD84idrehQ&idkeycload=ed260e2b-d5f5-4217-915b-aada7e3021f2-79,50,119,22,493,98.20,0.000%,17.48863,9.56,104.21,559.8
